"","build","computer.platform","time","subject","blockcode","blocknum","trialcode","trialnum","stimulusitem1","stimulusitem2","stimulusitem3","response","latency"
"213","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",46,"white_background_main_hc","+","scenes/station_030.jpg","3",705
"214","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",47,"white_background_main_hc","+","scenes/station_055.jpg","2",406
"215","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",48,"white_background_main_hc","+","scenes/station_056.jpg","1",1280
"216","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",49,"white_background_main_hc","+","scenes/forest_053.jpg","1",334
"217","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",50,"white_background_main_hc","+","scenes/beach_101.jpg","3",573
"218","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",51,"white_background_main_hc","+","scenes/city_025.jpg","4",1482
"219","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",52,"white_background_main_hc","+","scenes/beach_049.jpg","1",1265
"220","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",53,"white_background_main_hc","+","scenes/forest_014.jpg","3",680
"221","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",54,"white_background_main_hc","+","scenes/forest_043.jpg","1",1554
"222","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",55,"white_background_main_hc","+","scenes/city_059.jpg","1",1476
"223","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",56,"white_background_main_hc","+","scenes/beach_130.jpg","4",1658
"224","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",57,"white_background_main_hc","+","scenes/city_029.jpg","4",1500
"225","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",58,"white_background_main_hc","+","scenes/station_062.jpg","2",594
"226","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",59,"white_background_main_hc","+","scenes/city_063.jpg","1",2062
"227","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",60,"white_background_main_hc","+","scenes/station_025.jpg","4",1560
"228","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",61,"white_background_main_hc","+","scenes/forest_039.jpg","3",614
"229","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",62,"white_background_main_hc","+","scenes/city_018.jpg","3",1458
"230","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",63,"white_background_main_hc","+","scenes/beach_051.jpg","2",789
"231","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",64,"white_background_main_hc","+","scenes/beach_132.jpg","3",1678
"232","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",65,"white_background_main_hc","+","scenes/beach_050.jpg","1",859
"233","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",66,"white_background_main_hc","+","scenes/forest_042.jpg","1",327
"234","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",67,"white_background_main_hc","+","scenes/city_070.jpg","2",777
"235","5.0.7.0","win","20:17:23",6,"HC",3,"likert_hc",68,"white_background_main_hc","+","scenes/forest_118.jpg","3",593
"236","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",1,"white_background_prac_nq","+","scenes/noisy_quiet_prac01.jpg","4",1043
"237","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",2,"white_background_prac_nq","+","scenes/noisy_quiet_prac02.jpg","2",1071
"238","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",3,"white_background_prac_nq","+","scenes/noisy_quiet_prac03.jpg","4",747
"239","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",4,"white_background_prac_nq","+","scenes/noisy_quiet_prac04.jpg","3",819
"240","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",5,"white_background_prac_nq","+","scenes/noisy_quiet_prac05.jpg","4",856
"241","5.0.7.0","win","20:17:23",6,"NQPrac",5,"likert_nq_prac",6,"white_background_prac_nq","+","scenes/noisy_quiet_prac06.jpg","2",613
"242","5.0.7.0","win","20:17:23",6,"NQ",6,"beginning_B1_nq_trial",1,"images/block1_inst.png","0","0","57",1258
"243","5.0.7.0","win","20:17:23",6,"NQ",6,"reminder_nq_trial",2,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",6803
"244","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",3,"white_background_main_nq","+","scenes/beach_131.jpg","2",1918
"245","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",4,"white_background_main_nq","+","scenes/station_103.jpg","2",2887
"246","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",5,"white_background_main_nq","+","scenes/station_029.jpg","2",1753
"247","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",6,"white_background_main_nq","+","scenes/forest_015.jpg","4",611
"248","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",7,"white_background_main_nq","+","scenes/forest_050.jpg","1",732
"249","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",8,"white_background_main_nq","+","scenes/city_070.jpg","2",414
"250","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",9,"white_background_main_nq","+","scenes/forest_102.jpg","3",820
"251","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",10,"white_background_main_nq","+","scenes/beach_050.jpg","2",1083
"252","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",11,"white_background_main_nq","+","scenes/city_029.jpg","2",822
"253","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",12,"white_background_main_nq","+","scenes/beach_130.jpg","3",989
"254","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",13,"white_background_main_nq","+","scenes/beach_101.jpg","3",333
"255","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",14,"white_background_main_nq","+","scenes/beach_057.jpg","4",392
"256","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",15,"white_background_main_nq","+","scenes/city_063.jpg","3",1231
"257","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",16,"white_background_main_nq","+","scenes/forest_031.jpg","1",1125
"258","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",17,"white_background_main_nq","+","scenes/station_010.jpg","5",408
"259","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",18,"white_background_main_nq","+","scenes/beach_137.jpg","4",327
"260","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",19,"white_background_main_nq","+","scenes/forest_056.jpg","2",409
"261","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",20,"white_background_main_nq","+","scenes/forest_044.jpg","4",744
"262","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",21,"white_background_main_nq","+","scenes/city_032.jpg","2",969
"263","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",22,"white_background_main_nq","+","scenes/city_073.jpg","1",1426
"264","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",23,"white_background_main_nq","+","scenes/forest_053.jpg","1",335
"265","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",24,"white_background_main_nq","+","scenes/city_117.jpg","3",2427
"266","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",25,"white_background_main_nq","+","scenes/beach_134.jpg","4",726
"267","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",26,"white_background_main_nq","+","scenes/city_019.jpg","2",849
"268","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",27,"white_background_main_nq","+","scenes/station_101.jpg","1",654
"269","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",28,"white_background_main_nq","+","scenes/beach_002.jpg","2",963
"270","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",29,"white_background_main_nq","+","scenes/beach_080.jpg","1",740
"271","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",30,"white_background_main_nq","+","scenes/station_108.jpg","1",966
"272","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",31,"white_background_main_nq","+","scenes/beach_051.jpg","4",758
"273","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",32,"white_background_main_nq","+","scenes/city_023.jpg","1",3950
"274","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",33,"white_background_main_nq","+","scenes/forest_014.jpg","4",565
"275","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",34,"white_background_main_nq","+","scenes/forest_113.jpg","5",886
"276","5.0.7.0","win","20:17:23",6,"NQ",6,"beginning_B2_nq_trial",35,"images/block2_inst.jpg","0","0","57",1484
"277","5.0.7.0","win","20:17:23",6,"NQ",6,"reminder_nq_trial",36,"images/noisy_quiet_scale_reminder_cut.jpg","Press enter to start the experiment","0","57",227
"278","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",37,"white_background_main_nq","+","scenes/station_030.jpg","2",1668
"279","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",38,"white_background_main_nq","+","scenes/city_016.jpg","3",881
"280","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",39,"white_background_main_nq","+","scenes/forest_039.jpg","2",1108
"281","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",40,"white_background_main_nq","+","scenes/forest_107.jpg","3",2671
"282","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",41,"white_background_main_nq","+","scenes/station_062.jpg","4",1336
"283","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",42,"white_background_main_nq","+","scenes/beach_077.jpg","4",731
"284","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",43,"white_background_main_nq","+","scenes/beach_133.jpg","5",1053
"285","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",44,"white_background_main_nq","+","scenes/forest_072.jpg","1",1433
"286","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",45,"white_background_main_nq","+","scenes/station_055.jpg","1",1719
"287","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",46,"white_background_main_nq","+","scenes/forest_042.jpg","5",1288
"288","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",47,"white_background_main_nq","+","scenes/forest_045.jpg","5",1715
"289","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",48,"white_background_main_nq","+","scenes/city_062.jpg","2",782
"290","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",49,"white_background_main_nq","+","scenes/beach_132.jpg","1",829
"291","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",50,"white_background_main_nq","+","scenes/city_075.jpg","2",747
"292","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",51,"white_background_main_nq","+","scenes/station_113.jpg","1",1667
"293","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",52,"white_background_main_nq","+","scenes/city_018.jpg","1",800
"294","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",53,"white_background_main_nq","+","scenes/city_020.jpg","2",2342
"295","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",54,"white_background_main_nq","+","scenes/city_059.jpg","1",486
"296","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",55,"white_background_main_nq","+","scenes/beach_044.jpg","4",1090
"297","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",56,"white_background_main_nq","+","scenes/station_064.jpg","3",1045
"298","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",57,"white_background_main_nq","+","scenes/forest_118.jpg","4",811
"299","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",58,"white_background_main_nq","+","scenes/city_102.jpg","2",506
"300","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",59,"white_background_main_nq","+","scenes/station_102.jpg","1",900
"301","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",60,"white_background_main_nq","+","scenes/station_034.jpg","4",2400
"302","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",61,"white_background_main_nq","+","scenes/station_056.jpg","1",702
"303","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",62,"white_background_main_nq","+","scenes/forest_043.jpg","4",633
"304","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",63,"white_background_main_nq","+","scenes/station_023.jpg","1",1664
"305","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",64,"white_background_main_nq","+","scenes/beach_049.jpg","2",1563
"306","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",65,"white_background_main_nq","+","scenes/city_025.jpg","2",3292
"307","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",66,"white_background_main_nq","+","scenes/beach_067.jpg","1",1148
"308","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",67,"white_background_main_nq","+","scenes/station_025.jpg","2",1661
"309","5.0.7.0","win","20:17:23",6,"NQ",6,"likert_nq",68,"white_background_main_nq","+","scenes/station_072.jpg","4",816
"310","5.0.7.0","win","20:17:23",6,"demo_block",7,"age",1,"0","0","0","30",7575
"311","5.0.7.0","win","20:17:23",6,"demo_block",7,"education",1,"0","0","0","bachelor's degree",7575
"312","5.0.7.0","win","20:17:23",6,"demo_block",7,"left_right_handed",1,"0","0","0","right",7575
"313","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption1",2,"0","0","0","",7974
"314","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption2",2,"0","0","0","",7974
"315","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption3",2,"0","0","0","",7974
"316","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption4",2,"0","0","0","",7974
"317","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption5",2,"0","0","0","4",7974
"318","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption6",2,"0","0","0","",7974
"319","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption7",2,"0","0","0","",7974
"320","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption8",2,"0","0","0","",7974
"321","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceoption9",2,"0","0","0","",7974
"322","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceother",2,"0","0","0","",7974
"323","5.0.7.0","win","20:17:23",6,"demo_block",7,"raceother",2,"0","0","0","",7974
"324","5.0.7.0","win","20:17:23",6,"demo_block",7,"english_language",2,"0","0","0","Yes",7974
"325","5.0.7.0","win","20:17:23",6,"demo_block",7,"english_languageother",2,"0","0","0","",7974
"326","5.0.7.0","win","20:17:23",6,"demo_block",7,"worker_id",2,"0","0","0","A2LV5432PV1S39",7974
"327","5.0.7.0","win","9:12:10",8,"HCPrac",2,"likert_prac_hc",1,"white_background_prac_hc","+","scenes/hot_cold_prac01.jpg","5",2618
"328","5.0.7.0","win","9:12:10",8,"HCPrac",2,"likert_prac_hc",2,"white_background_prac_hc","+","scenes/hot_cold_prac02.jpg","1",1801
"329","5.0.7.0","win","9:12:10",8,"HCPrac",2,"likert_prac_hc",3,"white_background_prac_hc","+","scenes/hot_cold_prac03.jpg","5",3448
"330","5.0.7.0","win","9:12:10",8,"HCPrac",2,"likert_prac_hc",4,"white_background_prac_hc","+","scenes/hot_cold_prac04.jpg","1",2686
"331","5.0.7.0","win","9:12:10",8,"HC",3,"beginning_B1_hc_trial",1,"images/block1_inst.png","0","0","57",11601
"332","5.0.7.0","win","9:12:10",8,"HC",3,"reminder_hc_trial",2,"images/hot_cold_scale_reminder.jpg","0","0","57",3977
"333","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",3,"white_background_main_hc","+","scenes/beach_044.jpg","2",7076
"334","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",4,"white_background_main_hc","+","scenes/city_063.jpg","1",1872
"335","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",5,"white_background_main_hc","+","scenes/station_113.jpg","1",2221
"336","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",6,"white_background_main_hc","+","scenes/station_064.jpg","1",1144
"337","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",7,"white_background_main_hc","+","scenes/beach_057.jpg","1",2274
"338","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",8,"white_background_main_hc","+","scenes/forest_044.jpg","2",3083
"339","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",9,"white_background_main_hc","+","scenes/city_062.jpg","1",2520
"340","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",10,"white_background_main_hc","+","scenes/beach_049.jpg","1",2394
"341","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",11,"white_background_main_hc","+","scenes/city_019.jpg","4",3838
"342","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",12,"white_background_main_hc","+","scenes/beach_080.jpg","1",1721
"343","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",13,"white_background_main_hc","+","scenes/beach_134.jpg","4",5959
"344","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",14,"white_background_main_hc","+","scenes/station_056.jpg","1",1157
"345","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",15,"white_background_main_hc","+","scenes/station_023.jpg","3",5313
"346","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",16,"white_background_main_hc","+","scenes/city_029.jpg","3",5007
"347","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",17,"white_background_main_hc","+","scenes/beach_101.jpg","4",4733
"348","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",18,"white_background_main_hc","+","scenes/forest_113.jpg","4",4111
"349","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",19,"white_background_main_hc","+","scenes/forest_015.jpg","4",5105
"350","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",20,"white_background_main_hc","+","scenes/beach_050.jpg","1",1573
"351","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",21,"white_background_main_hc","+","scenes/station_102.jpg","3",3402
"352","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",22,"white_background_main_hc","+","scenes/beach_132.jpg","3",5262
"353","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",23,"white_background_main_hc","+","scenes/station_034.jpg","1",2858
"354","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",24,"white_background_main_hc","+","scenes/forest_107.jpg","3",3603
"355","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",25,"white_background_main_hc","+","scenes/city_102.jpg","1",1535
"356","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",26,"white_background_main_hc","+","scenes/city_018.jpg","5",4014
"357","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",27,"white_background_main_hc","+","scenes/station_062.jpg","1",1136
"358","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",28,"white_background_main_hc","+","scenes/city_075.jpg","1",931
"359","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",29,"white_background_main_hc","+","scenes/city_020.jpg","4",2370
"360","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",30,"white_background_main_hc","+","scenes/forest_043.jpg","1",1520
"361","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",31,"white_background_main_hc","+","scenes/beach_067.jpg","1",1643
"362","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",32,"white_background_main_hc","+","scenes/forest_072.jpg","1",2137
"363","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",33,"white_background_main_hc","+","scenes/station_101.jpg","4",2460
"364","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",34,"white_background_main_hc","+","scenes/forest_045.jpg","2",3905
"365","5.0.7.0","win","9:12:10",8,"HC",3,"beginning_B2_hc_trial",35,"images/block2_inst.jpg","0","0","57",25639
"366","5.0.7.0","win","9:12:10",8,"HC",3,"reminder_hc_trial",36,"images/hot_cold_scale_reminder.jpg","0","0","57",9118
"367","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",37,"white_background_main_hc","+","scenes/city_073.jpg","1",2606
"368","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",38,"white_background_main_hc","+","scenes/beach_130.jpg","4",2924
"369","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",39,"white_background_main_hc","+","scenes/station_055.jpg","1",1611
"370","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",40,"white_background_main_hc","+","scenes/forest_050.jpg","1",1310
"371","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",41,"white_background_main_hc","+","scenes/station_029.jpg","3",5137
"372","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",42,"white_background_main_hc","+","scenes/station_108.jpg","1",2615
"373","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",43,"white_background_main_hc","+","scenes/city_070.jpg","1",1275
"374","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",44,"white_background_main_hc","+","scenes/station_010.jpg","3",3055
"375","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",45,"white_background_main_hc","+","scenes/city_117.jpg","2",6048
"376","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",46,"white_background_main_hc","+","scenes/forest_014.jpg","4",2837
"377","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",47,"white_background_main_hc","+","scenes/forest_118.jpg","3",2780
"378","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",48,"white_background_main_hc","+","scenes/forest_056.jpg","1",1356
"379","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",49,"white_background_main_hc","+","scenes/beach_051.jpg","1",3846
"380","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",50,"white_background_main_hc","+","scenes/forest_053.jpg","1",1932
"381","5.0.7.0","win","9:12:10",8,"HC",3,"likert_hc",51,"white_background_main_hc","+","scenes/city_032.jpg","3",4041
